timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685926063681,307,https://blazedemo.com/purchase.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-68,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926063682,301,https://blazedemo.com/purchase.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-68,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926062888,1168,https://blazedemo.com/confirmation.php,200,OK,Fight Test Scenario Load Testing_3 1-51,text,true,,6745,4751,80,80,https://blazedemo.com/confirmation.php,576,0,131
1685926062888,596,https://blazedemo.com/confirmation.php-0,200,OK,Fight Test Scenario Load Testing_3 1-51,text,true,,5780,918,80,80,https://blazedemo.com/confirmation.php,576,0,131
1685926063494,120,https://blazedemo.com/confirmation.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-51,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,47
1685926063495,294,https://blazedemo.com/confirmation.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-51,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063497,559,https://blazedemo.com/confirmation.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-51,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,258
1685926063499,442,https://blazedemo.com/confirmation.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-51,,true,,177,771,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,142
1685926063499,482,https://blazedemo.com/confirmation.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-51,,true,,175,771,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,159
1685926062065,1993,https://blazedemo.com/home,200,OK,Fight Test Scenario Load Testing_3 1-50,text,true,,424073,6509,80,80,https://blazedemo.com/login,416,0,0
